std,rms,p2p,zcr,speed,pwm,label
0.21760055111842835,0.2177316502852732,2.199351317256829,55.0,0.26453153025316295,180,mat
0.18099915857717752,0.1815313916752932,1.828355219417146,55.0,0.26453153025316295,180,mat
0.3650719414893335,0.3651531122578835,3.9491195754773756,58.0,0.26453153025316295,180,mat
0.42479900021018274,0.4286553868888734,3.9491195754773756,60.0,0.26453153025316295,180,mat
0.35648097166684256,0.3569197475838391,3.19017738096354,55.0,0.26453153025316295,180,mat
0.29669474413199837,0.2970841169393011,2.3179330560104,53.0,0.26453153025316295,180,mat
0.18711649081497286,0.18829538172790283,1.4087820826204052,58.0,0.26453153025316295,180,mat
0.18107880485662933,0.1846929501417293,1.466352215071474,54.0,0.26453153025316295,180,mat
0.34737369565347453,0.34766230781839147,3.4974394899979444,54.0,0.26453153025316295,180,mat
0.38459716834357993,0.38475999393844557,3.493793446043366,57.0,0.26453153025316295,180,mat
0.37433085736700183,0.37434295387072997,2.744135214292818,57.0,0.26453153025316295,180,mat
0.4397632808027489,0.4441641670547308,3.0455985798594494,56.0,0.26453153025316295,180,mat
0.4114132231717542,0.41324381700001384,2.7918312458268204,47.0,0.3012357085178062,205,mat
0.45795195896715607,0.45878221605412467,3.024939100430837,50.0,0.3012357085178062,205,mat
0.5290770628382121,0.5297441126173776,3.558306955999063,53.0,0.3012357085178062,205,mat
0.43202459746126326,0.4336900838206255,3.5359338227271166,51.0,0.3012357085178062,205,mat
0.2590693264840486,0.2592540768911644,2.296900769482299,47.0,0.3012357085178062,205,mat
0.3050930420852336,0.3051011417850979,2.5255262284626685,50.0,0.3012357085178062,205,mat
0.35963848850568525,0.3601394671172887,2.1916453589025497,60.0,0.3012357085178062,205,mat
0.3847678937433175,0.38572408483053733,2.8233078782552816,59.0,0.3012357085178062,205,mat
0.3234832602560588,0.32427688684401335,2.8233078782552816,59.0,0.3012357085178062,205,mat
0.3222420047465611,0.3239825906445071,2.370509445720293,55.0,0.3012357085178062,205,mat
0.31608689760761494,0.31629094440487476,2.370509445720293,48.0,0.3012357085178062,205,mat
0.3394494880647198,0.34124978510335413,2.427385603944556,51.0,0.3012357085178062,205,mat
